value,designator,barcode,,mean,0.164993062,,,,
0.1539,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1261,UD8_1,"	M0540064PI274079021",,,,,,,
0.1652,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1452,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1699,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1428,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1795,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1439,UD8_1,"	M0540064PI27407900J",,,,,,,
0.175,UD8_1,"	M0540064PI27407901D",,,,,,,
0.174,UD8_1,"	M0540064PI274079022",,,,,,,
0.1906,UD8_1,"	M0540064PI274079026",,,,,,,
0.1659,UD8_1,"	M0540064PI274079045",,,,,,,
0.1729,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2015,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1687,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1583,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1482,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1844,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1958,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1608,UD8_1,"	M0540064PI274079048",,,,,,,
0.1601,UD8_1,"	M0540064PI274079042",,,,,,,
0.1589,UD8_1,"	M0540064PI274079040",,,,,,,
0.1705,UD8_1,"	M0540064PI274079047",,,,,,,
0.1731,UD8_1,"	M0540064PI274079043",,,,,,,
0.1608,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1411,UD8_1,"	M0540064PI274079046",,,,,,,
0.1728,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1442,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1529,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.143,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1683,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1362,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1348,UD8_1,"	M0540064PI27407903D",,,,,,,
0.168,UD8_1,"	M0540064PI27407902R",,,,,,,
0.1971,UD8_1,"	M0540064PI274079044",,,,,,,
0.1684,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1838,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1656,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1542,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1406,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1488,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1637,UD8_1,"	M0540064PI27407900W",,,,,,,
0.164,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1587,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1479,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1641,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1552,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1591,UD8_1,"	M0540064PI274079001",,,,,,,
0.1683,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1577,UD8_1,"	M0540064PI274079013",,,,,,,
0.1999,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1624,UD8_1,"	M0540064PI274079017",,,,,,,
0.1683,UD8_1,"	M0540064PI274079012",,,,,,,
0.1629,UD8_1,"	M0540064PI274079010",,,,,,,
0.1554,UD8_1,"	M0540064PI274079009",,,,,,,
0.1506,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1523,UD8_1,"	M0540064PI274079008",,,,,,,
0.1506,UD8_1,"	M0540064PI274079007",,,,,,,
0.1455,UD8_1,"	M0540064PI274079016",,,,,,,
0.142,UD8_1,"	M0540064PI274079003",,,,,,,
0.1527,UD8_1,"	M0540064PI274079011",,,,,,,
0.1651,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1464,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1794,UD8_1,"	M0540064PI274079033",,,,,,,
0.1511,UD8_1,"	M0540064PI27407902X",,,,,,,
0.175,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1446,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1577,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1549,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1808,UD8_1,"	M0540064PI274079028",,,,,,,
0.1567,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1482,UD8_1,"	M0540064PI274079019",,,,,,,
0.1969,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1349,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1669,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1639,UD8_1,"	M0540064PI274079020",,,,,,,
0.1501,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1865,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1546,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1819,UD8_1,"	M0540064PI274079023",,,,,,,
0.1487,UD8_1,"	M0540064PI27407901N",,,,,,,
0.15,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1598,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1521,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1641,UD8_1,"	M0540064PI274079025",,,,,,,
0.1529,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1623,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1476,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1643,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1658,UD8_1,"	M0540064PI274079029",,,,,,,
0.1399,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1521,UD8_1,"	M0540064PI274079036",,,,,,,
0.1617,UD8_1,"	M0540064PI274079049",,,,,,,
0.1543,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1344,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1597,UD8_1,"	M0540064PI27407903P",,,,,,,
0.168,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1646,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1733,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1566,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1435,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1335,UD8_1,"	M0540064PI274079021",,,,,,,
0.1683,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1421,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1497,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1516,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1576,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1555,UD8_1,"	M0540064PI27407900J",,,,,,,
0.164,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1687,UD8_1,"	M0540064PI274079022",,,,,,,
0.1774,UD8_1,"	M0540064PI274079026",,,,,,,
0.1552,UD8_1,"	M0540064PI274079045",,,,,,,
0.1669,UD8_1,"	M0540064PI27407904C",,,,,,,
0.1876,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1394,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1526,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1571,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1915,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1851,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1643,UD8_1,"	M0540064PI274079048",,,,,,,
0.1474,UD8_1,"	M0540064PI274079042",,,,,,,
0.1601,UD8_1,"	M0540064PI274079040",,,,,,,
0.164,UD8_1,"	M0540064PI274079047",,,,,,,
0.1678,UD8_1,"	M0540064PI274079043",,,,,,,
0.1583,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1567,UD8_1,"	M0540064PI274079046",,,,,,,
0.1711,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1551,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1599,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1429,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1558,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1487,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1379,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1597,UD8_1,"	M0540064PI27407902R",,,,,,,
0.1999,UD8_1,"	M0540064PI274079044",,,,,,,
0.1749,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1773,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1593,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1556,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1365,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1507,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1578,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1765,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1491,UD8_1,"	M0540064PI27407900D",,,,,,,
0.146,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1613,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1616,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1659,UD8_1,"	M0540064PI274079001",,,,,,,
0.1541,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1611,UD8_1,"	M0540064PI274079013",,,,,,,
0.1713,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1657,UD8_1,"	M0540064PI274079017",,,,,,,
0.1645,UD8_1,"	M0540064PI274079012",,,,,,,
0.1738,UD8_1,"	M0540064PI274079010",,,,,,,
0.1659,UD8_1,"	M0540064PI274079009",,,,,,,
0.155,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1519,UD8_1,"	M0540064PI274079008",,,,,,,
0.1449,UD8_1,"	M0540064PI274079007",,,,,,,
0.1537,UD8_1,"	M0540064PI274079016",,,,,,,
0.1406,UD8_1,"	M0540064PI274079003",,,,,,,
0.1592,UD8_1,"	M0540064PI274079011",,,,,,,
0.1712,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1672,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1706,UD8_1,"	M0540064PI274079033",,,,,,,
0.1425,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1934,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1404,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1411,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1519,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1829,UD8_1,"	M0540064PI274079028",,,,,,,
0.1487,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1444,UD8_1,"	M0540064PI274079019",,,,,,,
0.2208,UD8_1,"	M0540064PI27407901M",,,,,,,
0.141,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1843,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1674,UD8_1,"	M0540064PI274079020",,,,,,,
0.1636,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1765,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1428,UD8_1,"	M0540064PI27407901L",,,,,,,
0.188,UD8_1,"	M0540064PI274079023",,,,,,,
0.1591,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1507,UD8_1,"	M0540064PI27407901J",,,,,,,
0.178,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1544,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1561,UD8_1,"	M0540064PI274079025",,,,,,,
0.1441,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1602,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1465,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1704,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1638,UD8_1,"	M0540064PI274079029",,,,,,,
0.1463,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1422,UD8_1,"	M0540064PI274079036",,,,,,,
0.1674,UD8_1,"	M0540064PI274079049",,,,,,,
0.1462,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1466,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1624,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1809,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1621,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1642,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1689,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1463,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1339,UD8_1,"	M0540064PI274079021",,,,,,,
0.1764,UD8_1,"	M0540064PI27407904K",,,,,,,
0.15,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1571,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1379,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1625,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1502,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1666,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1689,UD8_1,"	M0540064PI274079022",,,,,,,
0.1795,UD8_1,"	M0540064PI274079026",,,,,,,
0.1494,UD8_1,"	M0540064PI274079045",,,,,,,
0.172,UD8_1,"	M0540064PI27407904C",,,,,,,
0.1795,UD8_1,"	M0540064PI27407904A",,,,,,,
0.142,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1887,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1676,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1853,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1871,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1672,UD8_1,"	M0540064PI274079048",,,,,,,
0.1459,UD8_1,"	M0540064PI274079042",,,,,,,
0.1553,UD8_1,"	M0540064PI274079040",,,,,,,
0.164,UD8_1,"	M0540064PI274079047",,,,,,,
0.1923,UD8_1,"	M0540064PI274079043",,,,,,,
0.154,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1542,UD8_1,"	M0540064PI274079046",,,,,,,
0.1567,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1551,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1481,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1401,UD8_1,"	M0540064PI27407903K",,,,,,,
0.156,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1411,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1481,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1602,UD8_1,"	M0540064PI27407902R",,,,,,,
0.1896,UD8_1,"	M0540064PI274079044",,,,,,,
0.1853,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1813,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1699,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1569,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1564,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1471,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1713,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1869,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1516,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1426,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1618,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1613,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1561,UD8_1,"	M0540064PI274079001",,,,,,,
0.1667,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1737,UD8_1,"	M0540064PI274079013",,,,,,,
0.1871,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1595,UD8_1,"	M0540064PI274079017",,,,,,,
0.1811,UD8_1,"	M0540064PI274079012",,,,,,,
0.1601,UD8_1,"	M0540064PI274079010",,,,,,,
0.1629,UD8_1,"	M0540064PI274079009",,,,,,,
0.1614,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1624,UD8_1,"	M0540064PI274079008",,,,,,,
0.1472,UD8_1,"	M0540064PI274079007",,,,,,,
0.1669,UD8_1,"	M0540064PI274079016",,,,,,,
0.1462,UD8_1,"	M0540064PI274079003",,,,,,,
0.1519,UD8_1,"	M0540064PI274079011",,,,,,,
0.1616,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1821,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1759,UD8_1,"	M0540064PI274079033",,,,,,,
0.1476,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1976,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1409,UD8_1,"	M0540064PI27407902N",,,,,,,
0.165,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1549,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1718,UD8_1,"	M0540064PI274079028",,,,,,,
0.1574,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1507,UD8_1,"	M0540064PI274079019",,,,,,,
0.228,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1453,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1688,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1467,UD8_1,"	M0540064PI274079020",,,,,,,
0.1766,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1703,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1663,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1755,UD8_1,"	M0540064PI274079023",,,,,,,
0.1519,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1491,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1669,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1536,UD8_1,"	M0540064PI27407902T",,,,,,,
0.158,UD8_1,"	M0540064PI274079025",,,,,,,
0.156,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1593,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1547,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1901,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1542,UD8_1,"	M0540064PI274079029",,,,,,,
0.1574,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1632,UD8_1,"	M0540064PI274079036",,,,,,,
0.1618,UD8_1,"	M0540064PI274079049",,,,,,,
0.1543,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1358,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1628,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1681,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1588,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1766,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1743,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1494,UD8_1,"	M0540064PI27407904J",,,,,,,
0.151,UD8_1,"	M0540064PI274079021",,,,,,,
0.1506,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1512,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1542,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1415,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1463,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1602,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1607,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1643,UD8_1,"	M0540064PI274079022",,,,,,,
0.1918,UD8_1,"	M0540064PI274079026",,,,,,,
0.1497,UD8_1,"	M0540064PI274079045",,,,,,,
0.1709,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2352,UD8_1,"	M0540064PI27407904A",,,,,,,
0.152,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1531,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1671,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1754,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1932,UD8_1,"	M0540064PI27407904F",,,,,,,
0.182,UD8_1,"	M0540064PI274079048",,,,,,,
0.1471,UD8_1,"	M0540064PI274079042",,,,,,,
0.1631,UD8_1,"	M0540064PI274079040",,,,,,,
0.1669,UD8_1,"	M0540064PI274079047",,,,,,,
0.1754,UD8_1,"	M0540064PI274079043",,,,,,,
0.1559,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1506,UD8_1,"	M0540064PI274079046",,,,,,,
0.1527,UD8_1,"	M0540064PI27407903U",,,,,,,
0.159,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1558,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1791,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1422,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1573,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1409,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1635,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2256,UD8_1,"	M0540064PI274079044",,,,,,,
0.1846,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1812,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1648,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1571,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1427,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1577,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1626,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1899,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1489,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1465,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1748,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1643,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1659,UD8_1,"	M0540064PI274079001",,,,,,,
0.1791,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1757,UD8_1,"	M0540064PI274079013",,,,,,,
0.1962,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1681,UD8_1,"	M0540064PI274079017",,,,,,,
0.1527,UD8_1,"	M0540064PI274079012",,,,,,,
0.1554,UD8_1,"	M0540064PI274079010",,,,,,,
0.155,UD8_1,"	M0540064PI274079009",,,,,,,
0.1504,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1534,UD8_1,"	M0540064PI274079008",,,,,,,
0.1442,UD8_1,"	M0540064PI274079007",,,,,,,
0.1524,UD8_1,"	M0540064PI274079016",,,,,,,
0.1402,UD8_1,"	M0540064PI274079003",,,,,,,
0.1525,UD8_1,"	M0540064PI274079011",,,,,,,
0.1704,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1727,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1654,UD8_1,"	M0540064PI274079033",,,,,,,
0.148,UD8_1,"	M0540064PI27407902X",,,,,,,
0.177,UD8_1,"	M0540064PI27407902U",,,,,,,
0.145,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1504,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1567,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1853,UD8_1,"	M0540064PI274079028",,,,,,,
0.1577,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1433,UD8_1,"	M0540064PI274079019",,,,,,,
0.1825,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1383,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1756,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1651,UD8_1,"	M0540064PI274079020",,,,,,,
0.1553,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1905,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1402,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1922,UD8_1,"	M0540064PI274079023",,,,,,,
0.1458,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1555,UD8_1,"	M0540064PI27407901J",,,,,,,
0.148,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1454,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1646,UD8_1,"	M0540064PI274079025",,,,,,,
0.1535,UD8_1,"	M0540064PI27407902S",,,,,,,
0.188,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1406,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1636,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1668,UD8_1,"	M0540064PI274079029",,,,,,,
0.146,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1567,UD8_1,"	M0540064PI274079036",,,,,,,
0.1623,UD8_1,"	M0540064PI274079049",,,,,,,
0.1528,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1508,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1658,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1675,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1698,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1554,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1782,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1492,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1386,UD8_1,"	M0540064PI274079021",,,,,,,
0.1766,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1556,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1547,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1372,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1632,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1613,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1604,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1691,UD8_1,"	M0540064PI274079022",,,,,,,
0.1839,UD8_1,"	M0540064PI274079026",,,,,,,
0.1479,UD8_1,"	M0540064PI274079045",,,,,,,
0.1806,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2121,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1486,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1716,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1522,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1887,UD8_1,"	M0540064PI27407902V",,,,,,,
0.2029,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1688,UD8_1,"	M0540064PI274079048",,,,,,,
0.1512,UD8_1,"	M0540064PI274079042",,,,,,,
0.1576,UD8_1,"	M0540064PI274079040",,,,,,,
0.1637,UD8_1,"	M0540064PI274079047",,,,,,,
0.183,UD8_1,"	M0540064PI274079043",,,,,,,
0.1504,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.156,UD8_1,"	M0540064PI274079046",,,,,,,
0.1622,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1611,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1587,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1322,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1574,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1537,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1381,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1578,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2006,UD8_1,"	M0540064PI274079044",,,,,,,
0.1752,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1549,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1669,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.15,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1474,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1599,UD8_1,"	M0540064PI27407901F",,,,,,,
0.2004,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1777,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1566,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1517,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1654,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1636,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1598,UD8_1,"	M0540064PI274079001",,,,,,,
0.1709,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1717,UD8_1,"	M0540064PI274079013",,,,,,,
0.2021,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1691,UD8_1,"	M0540064PI274079017",,,,,,,
0.1862,UD8_1,"	M0540064PI274079012",,,,,,,
0.1682,UD8_1,"	M0540064PI274079010",,,,,,,
0.1623,UD8_1,"	M0540064PI274079009",,,,,,,
